ts,oldest_ms,fill_pct
2026-02-20T05:04:08.228929900+00:00,9763.597,68.8
2026-02-20T05:04:08.268945100+00:00,9803.596,69.1
2026-02-20T05:04:08.316888800+00:00,9851.544,69.3
2026-02-20T05:04:08.370693200+00:00,9905.368,69.5
2026-02-20T05:04:08.419408700+00:00,9954.065,69.9
2026-02-20T05:04:08.480227800+00:00,10014.888,70.3
2026-02-20T05:04:08.520037800+00:00,10054.606,70.7
2026-02-20T05:04:08.580242+00:00,10114.898,70.9
2026-02-20T05:04:08.631215400+00:00,10165.891,71.3
2026-02-20T05:04:08.673561100+00:00,10208.227,71.7
2026-02-20T05:04:08.723957300+00:00,10258.615,72.1
2026-02-20T05:04:08.779755100+00:00,10314.382,72.3
2026-02-20T05:04:08.828966700+00:00,10363.631,72.7
2026-02-20T05:04:08.880155+00:00,10414.819,73.0
2026-02-20T05:04:08.929633600+00:00,10464.312,73.2
2026-02-20T05:04:08.981030800+00:00,10515.689,73.6
2026-02-20T05:04:09.021209800+00:00,10555.874,73.8
2026-02-20T05:04:09.073203800+00:00,10607.872,74.2
2026-02-20T05:04:09.129684900+00:00,10664.327,74.6
2026-02-20T05:04:09.166993500+00:00,10701.660,74.8
2026-02-20T05:04:09.229243700+00:00,10763.907,75.0
2026-02-20T05:04:09.279172700+00:00,10813.836,75.4
2026-02-20T05:04:09.318507600+00:00,10853.172,75.8
2026-02-20T05:04:09.370390400+00:00,10905.007,76.2
2026-02-20T05:04:09.417922200+00:00,10952.576,76.4
2026-02-20T05:04:09.472846900+00:00,11007.486,76.8
2026-02-20T05:04:09.529076500+00:00,11063.709,77.1
2026-02-20T05:04:09.566190400+00:00,11100.840,77.5
2026-02-20T05:04:09.618544300+00:00,11153.190,77.5
2026-02-20T05:04:09.675826300+00:00,11210.490,77.7
2026-02-20T05:04:09.720202900+00:00,11254.869,78.3
2026-02-20T05:04:09.779663100+00:00,11314.313,78.5
2026-02-20T05:04:09.821083600+00:00,11355.717,78.9
2026-02-20T05:04:09.878930800+00:00,11413.597,79.1
2026-02-20T05:04:09.929152900+00:00,11463.811,79.7
2026-02-20T05:04:09.975100800+00:00,11509.756,79.9
2026-02-20T05:04:10.018166700+00:00,11552.837,80.3
2026-02-20T05:04:10.080167300+00:00,11614.833,80.5
2026-02-20T05:04:10.122623100+00:00,11657.260,81.1
2026-02-20T05:04:10.168824500+00:00,11703.491,81.2
2026-02-20T05:04:10.217117600+00:00,11751.773,81.6
2026-02-20T05:04:10.281173600+00:00,11815.840,81.8
2026-02-20T05:04:10.320514100+00:00,11855.175,82.2
2026-02-20T05:04:10.370745400+00:00,11905.376,82.6
2026-02-20T05:04:10.430857700+00:00,11965.525,83.0
2026-02-20T05:04:10.467470600+00:00,12002.133,83.0
2026-02-20T05:04:10.529210700+00:00,12063.854,83.4
2026-02-20T05:04:10.578999200+00:00,12113.661,83.8
2026-02-20T05:04:10.617545200+00:00,12152.218,84.2
2026-02-20T05:04:10.668856+00:00,12203.517,84.4
2026-02-20T05:04:10.728778800+00:00,12263.418,84.6
2026-02-20T05:04:10.768149800+00:00,12302.810,85.2
2026-02-20T05:04:10.829116+00:00,12363.783,85.4
2026-02-20T05:04:10.880039800+00:00,12414.709,85.7
2026-02-20T05:04:10.929+00:00,12463.663,85.9
2026-02-20T05:04:10.966389800+00:00,12501.056,86.3
2026-02-20T05:04:11.017335500+00:00,12551.987,86.5
2026-02-20T05:04:11.079252400+00:00,12613.919,86.9
2026-02-20T05:04:11.119347700+00:00,12654.013,87.1
2026-02-20T05:04:11.168594900+00:00,12703.257,87.7
2026-02-20T05:04:11.228976500+00:00,12763.572,87.9
2026-02-20T05:04:11.267194100+00:00,12801.848,88.3
2026-02-20T05:04:11.331095200+00:00,12865.758,88.5
2026-02-20T05:04:11.367043600+00:00,12901.695,89.1
2026-02-20T05:04:11.416354100+00:00,12950.952,89.3
2026-02-20T05:04:11.481017500+00:00,13015.676,89.6
2026-02-20T05:04:11.517777100+00:00,13052.442,89.8
2026-02-20T05:04:11.568707100+00:00,13102.844,90.2
2026-02-20T05:04:11.618825700+00:00,9771.686,78.1
2026-02-20T05:04:11.678600+00:00,9831.528,78.3
2026-02-20T05:04:11.719721700+00:00,9872.584,78.7
2026-02-20T05:04:11.766376900+00:00,9919.299,79.1
2026-02-20T05:04:11.817381600+00:00,9970.304,79.5
2026-02-20T05:04:11.878989300+00:00,10031.906,79.7
2026-02-20T05:04:11.918527600+00:00,10071.323,79.9
2026-02-20T05:04:11.978509+00:00,10131.435,80.3
2026-02-20T05:04:12.029111300+00:00,10182.037,80.7
2026-02-20T05:04:12.078811900+00:00,10231.741,80.9
2026-02-20T05:04:12.119385+00:00,10272.257,81.2
2026-02-20T05:04:12.180818600+00:00,10333.741,81.6
2026-02-20T05:04:12.228954900+00:00,10381.880,82.0
2026-02-20T05:04:12.278816200+00:00,10431.724,82.2
2026-02-20T05:04:12.321574300+00:00,10474.494,82.2
2026-02-20T05:04:12.381040+00:00,10533.963,82.8
2026-02-20T05:04:12.421870300+00:00,10574.784,83.2
2026-02-20T05:04:12.478711600+00:00,10631.629,83.4
2026-02-20T05:04:12.516138100+00:00,10669.042,83.6
2026-02-20T05:04:12.569611700+00:00,10722.533,84.2
2026-02-20T05:04:12.617160500+00:00,10770.094,84.4
2026-02-20T05:04:12.667502700+00:00,10820.420,84.8
2026-02-20T05:04:12.729452600+00:00,10882.297,85.0
2026-02-20T05:04:12.766857400+00:00,10919.775,85.5
2026-02-20T05:04:12.829636500+00:00,10982.563,85.7
2026-02-20T05:04:12.879024900+00:00,11031.951,86.1
