ts,task,seq,start_delay_ms,completion_delay_ms,runtime_ms,preemptions,deadline_ms
2026-03-11T03:54:49.431204800+00:00,data_compression,67,16.038,22.215,6.000,0,100.000
2026-03-11T03:54:49.467199500+00:00,antenna_alignment,135,3.408,8.210,3.000,0,50.000
2026-03-11T03:54:49.515397800+00:00,antenna_alignment,136,3.073,6.408,3.000,0,50.000
2026-03-11T03:54:49.522097500+00:00,data_compression,68,6.844,13.107,6.000,0,100.000
2026-03-11T03:54:49.571541300+00:00,antenna_alignment,137,9.236,12.551,3.000,0,50.000
2026-03-11T03:54:49.613452900+00:00,antenna_alignment,138,0.767,4.463,3.000,0,50.000
2026-03-11T03:54:49.620991+00:00,data_compression,69,5.110,12.001,6.000,0,100.000
2026-03-11T03:54:49.671383300+00:00,antenna_alignment,139,8.800,12.394,3.000,0,50.000
2026-03-11T03:54:49.719936+00:00,antenna_alignment,140,7.894,10.945,3.000,0,50.000
2026-03-11T03:54:49.727081900+00:00,data_compression,70,11.918,18.091,6.000,0,100.000
2026-03-11T03:54:49.730330900+00:00,health_monitor,7,19.072,21.341,2.000,0,1000.000
2026-03-11T03:54:49.769433+00:00,antenna_alignment,141,7.312,10.441,3.000,0,50.000
2026-03-11T03:54:49.820305500+00:00,antenna_alignment,142,8.261,11.315,3.000,0,50.000
2026-03-11T03:54:49.828112+00:00,data_compression,71,13.066,19.116,6.000,0,100.000
2026-03-11T03:54:49.886678800+00:00,antenna_alignment,143,23.677,27.688,3.000,0,50.000
2026-03-11T03:54:49.919336900+00:00,antenna_alignment,144,7.245,10.346,3.000,0,50.000
2026-03-11T03:54:49.927140+00:00,data_compression,72,11.647,18.150,6.000,0,100.000
2026-03-11T03:54:49.969223200+00:00,antenna_alignment,145,7.147,10.232,3.000,0,50.000
2026-03-11T03:54:50.019732100+00:00,antenna_alignment,146,7.621,10.742,3.000,0,50.000
2026-03-11T03:54:50.026562300+00:00,data_compression,73,11.486,17.572,6.000,0,100.000
2026-03-11T03:54:50.069567700+00:00,antenna_alignment,147,6.743,10.574,3.000,0,50.000
2026-03-11T03:54:50.119456100+00:00,antenna_alignment,148,6.840,10.466,3.000,0,50.000
2026-03-11T03:54:50.127008300+00:00,data_compression,74,11.817,18.018,6.000,0,100.000
2026-03-11T03:54:50.168321400+00:00,antenna_alignment,149,5.812,9.332,3.000,0,50.000
2026-03-11T03:54:50.216983100+00:00,antenna_alignment,150,4.890,7.994,3.000,0,50.000
2026-03-11T03:54:50.224193400+00:00,data_compression,75,8.963,15.194,6.000,0,100.000
2026-03-11T03:54:50.266673500+00:00,antenna_alignment,151,4.482,7.683,3.000,0,50.000
2026-03-11T03:54:50.315854400+00:00,antenna_alignment,152,3.764,6.865,3.000,0,50.000
2026-03-11T03:54:50.322657500+00:00,data_compression,76,7.373,13.666,6.000,0,100.000
2026-03-11T03:54:50.364831800+00:00,antenna_alignment,153,2.750,5.841,3.000,0,50.000
2026-03-11T03:54:50.418924700+00:00,antenna_alignment,154,6.773,9.934,3.000,0,50.000
2026-03-11T03:54:50.426281400+00:00,data_compression,77,11.005,17.291,6.000,0,100.000
2026-03-11T03:54:50.466512900+00:00,antenna_alignment,155,4.426,7.522,3.000,0,50.000
2026-03-11T03:54:50.516076500+00:00,antenna_alignment,156,3.311,7.087,3.000,0,50.000
2026-03-11T03:54:50.522637600+00:00,data_compression,78,7.434,13.647,6.000,0,100.000
2026-03-11T03:54:50.564718300+00:00,antenna_alignment,157,2.392,5.728,3.000,0,50.000
2026-03-11T03:54:50.613896600+00:00,antenna_alignment,158,1.489,4.907,3.000,0,50.000
2026-03-11T03:54:50.620470700+00:00,data_compression,79,5.432,11.480,6.000,0,100.000
2026-03-11T03:54:50.683171200+00:00,antenna_alignment,159,20.900,24.180,3.000,0,50.000
2026-03-11T03:54:50.731805400+00:00,antenna_alignment,160,19.692,22.814,3.000,0,50.000
2026-03-11T03:54:50.738781+00:00,data_compression,80,23.760,29.791,6.000,0,100.000
2026-03-11T03:54:50.741412200+00:00,health_monitor,8,30.412,32.423,2.000,0,1000.000
2026-03-11T03:54:50.764800400+00:00,antenna_alignment,161,2.673,5.810,3.000,0,50.000
2026-03-11T03:54:50.813946200+00:00,antenna_alignment,162,1.922,4.956,3.000,0,50.000
2026-03-11T03:54:50.820456700+00:00,data_compression,81,5.410,11.466,6.000,0,100.000
2026-03-11T03:54:50.867622700+00:00,antenna_alignment,163,5.519,8.632,3.000,0,50.000
2026-03-11T03:54:50.915777800+00:00,antenna_alignment,164,3.676,6.787,3.000,0,50.000
2026-03-11T03:54:50.922505200+00:00,data_compression,82,7.256,13.515,6.000,0,100.000
2026-03-11T03:54:50.981629+00:00,antenna_alignment,165,19.631,22.639,3.000,0,50.000
2026-03-11T03:54:51.014099200+00:00,antenna_alignment,166,1.985,5.108,3.000,0,50.000
2026-03-11T03:54:51.021554600+00:00,data_compression,83,6.156,12.563,6.000,0,100.000
2026-03-11T03:54:51.069055300+00:00,antenna_alignment,167,6.916,10.064,3.000,0,50.000
2026-03-11T03:54:51.118768600+00:00,antenna_alignment,168,6.577,9.778,3.000,0,50.000
2026-03-11T03:54:51.126059500+00:00,data_compression,84,10.772,17.069,6.000,0,100.000
2026-03-11T03:54:51.179239600+00:00,antenna_alignment,169,17.155,20.250,3.000,0,50.000
2026-03-11T03:54:51.212811+00:00,antenna_alignment,170,0.571,3.817,3.000,0,50.000
2026-03-11T03:54:51.219772+00:00,data_compression,85,4.740,10.781,6.000,0,100.000
2026-03-11T03:54:51.269321500+00:00,antenna_alignment,171,7.227,10.331,3.000,0,50.000
2026-03-11T03:54:51.319271300+00:00,antenna_alignment,172,7.058,10.280,3.000,0,50.000
2026-03-11T03:54:51.326371900+00:00,data_compression,86,11.289,17.382,6.000,0,100.000
2026-03-11T03:54:51.365170400+00:00,antenna_alignment,173,3.126,6.180,3.000,0,50.000
2026-03-11T03:54:51.418907500+00:00,antenna_alignment,174,6.715,9.916,3.000,0,50.000
2026-03-11T03:54:51.425957500+00:00,data_compression,87,10.674,16.966,6.000,0,100.000
2026-03-11T03:54:51.483808200+00:00,antenna_alignment,175,21.213,24.819,3.000,0,50.000
2026-03-11T03:54:51.516919700+00:00,antenna_alignment,176,4.458,7.930,3.000,0,50.000
2026-03-11T03:54:51.523450400+00:00,data_compression,88,8.325,14.460,6.000,0,100.000
2026-03-11T03:54:51.573740400+00:00,antenna_alignment,177,11.532,14.750,3.000,0,50.000
2026-03-11T03:54:51.630318600+00:00,antenna_alignment,178,18.184,21.328,3.000,0,50.000
2026-03-11T03:54:51.637430100+00:00,data_compression,89,22.254,28.440,6.000,0,100.000
2026-03-11T03:54:51.680043700+00:00,antenna_alignment,179,17.643,21.054,3.000,0,50.000
2026-03-11T03:54:51.713051300+00:00,antenna_alignment,180,0.900,4.061,3.000,0,50.000
2026-03-11T03:54:51.720036900+00:00,data_compression,90,4.775,11.046,6.000,0,100.000
2026-03-11T03:54:51.722889700+00:00,health_monitor,9,11.773,13.900,2.000,0,1000.000
2026-03-11T03:54:51.766351900+00:00,antenna_alignment,181,4.264,7.362,3.000,0,50.000
2026-03-11T03:54:51.819070200+00:00,antenna_alignment,182,7.054,10.079,3.000,0,50.000
2026-03-11T03:54:51.826273300+00:00,data_compression,91,11.254,17.284,6.000,0,100.000
2026-03-11T03:54:51.868915+00:00,antenna_alignment,183,6.802,9.925,3.000,0,50.000
2026-03-11T03:54:51.918989300+00:00,antenna_alignment,184,6.814,9.999,3.000,0,50.000
2026-03-11T03:54:51.925522100+00:00,data_compression,92,10.506,16.533,6.000,0,100.000
2026-03-11T03:54:51.981789100+00:00,antenna_alignment,185,19.654,22.798,3.000,0,50.000
2026-03-11T03:54:52.014376500+00:00,antenna_alignment,186,2.318,5.386,3.000,0,50.000
2026-03-11T03:54:52.021393700+00:00,data_compression,93,6.199,12.403,6.000,0,100.000
2026-03-11T03:54:52.063866200+00:00,antenna_alignment,187,1.760,4.877,3.000,0,50.000
2026-03-11T03:54:52.118934600+00:00,antenna_alignment,188,6.913,9.942,3.000,0,50.000
2026-03-11T03:54:52.126131600+00:00,data_compression,94,11.105,17.142,6.000,0,100.000
2026-03-11T03:54:52.176526800+00:00,antenna_alignment,189,14.433,17.537,3.000,0,50.000
2026-03-11T03:54:52.228120+00:00,antenna_alignment,190,16.017,19.130,3.000,0,50.000
2026-03-11T03:54:52.235139800+00:00,data_compression,95,20.011,26.151,6.000,0,100.000
2026-03-11T03:54:52.268049300+00:00,antenna_alignment,191,5.987,9.059,3.000,0,50.000
2026-03-11T03:54:52.317815600+00:00,antenna_alignment,192,5.536,8.825,3.000,0,50.000
2026-03-11T03:54:52.325028300+00:00,data_compression,96,9.871,16.039,6.000,0,100.000
2026-03-11T03:54:52.383486900+00:00,antenna_alignment,193,21.365,24.497,3.000,0,50.000
2026-03-11T03:54:52.416521700+00:00,antenna_alignment,194,4.496,7.532,3.000,0,50.000
2026-03-11T03:54:52.423374+00:00,data_compression,97,8.354,14.384,6.000,0,100.000
2026-03-11T03:54:52.465336300+00:00,antenna_alignment,195,3.326,6.346,3.000,0,50.000
2026-03-11T03:54:52.523334500+00:00,antenna_alignment,196,11.305,14.345,3.000,0,50.000
2026-03-11T03:54:52.530410300+00:00,data_compression,98,15.360,21.421,6.000,0,100.000
2026-03-11T03:54:52.569031500+00:00,antenna_alignment,197,6.900,10.040,3.000,0,50.000
2026-03-11T03:54:52.619368500+00:00,antenna_alignment,198,7.050,10.375,3.000,0,50.000
2026-03-11T03:54:52.626793+00:00,data_compression,99,11.616,17.803,6.000,0,100.000
2026-03-11T03:54:52.669374300+00:00,antenna_alignment,199,7.325,10.384,3.000,0,50.000
2026-03-11T03:54:52.719569200+00:00,antenna_alignment,200,6.752,10.578,3.000,0,50.000
2026-03-11T03:54:52.727170+00:00,data_compression,100,12.095,18.179,6.000,0,100.000
2026-03-11T03:54:52.730384900+00:00,health_monitor,10,19.322,21.394,2.000,0,1000.000
2026-03-11T03:54:52.783427300+00:00,antenna_alignment,201,20.959,24.438,3.000,0,50.000
2026-03-11T03:54:52.816030+00:00,antenna_alignment,202,3.960,7.037,3.000,0,50.000
2026-03-11T03:54:52.822995400+00:00,data_compression,101,7.767,14.005,6.000,0,100.000
2026-03-11T03:54:52.865046300+00:00,antenna_alignment,203,2.978,6.056,3.000,0,50.000
2026-03-11T03:54:52.913601900+00:00,antenna_alignment,204,1.002,4.612,3.000,0,50.000
2026-03-11T03:54:52.921162700+00:00,data_compression,102,5.949,12.172,6.000,0,100.000
2026-03-11T03:54:52.968711500+00:00,antenna_alignment,205,6.501,9.719,3.000,0,50.000
2026-03-11T03:54:53.018809400+00:00,antenna_alignment,206,6.741,9.819,3.000,0,50.000
2026-03-11T03:54:53.025817200+00:00,data_compression,103,10.787,16.827,6.000,0,100.000
2026-03-11T03:54:53.069117700+00:00,antenna_alignment,207,6.973,10.127,3.000,0,50.000
2026-03-11T03:54:53.134906300+00:00,antenna_alignment,208,22.693,25.916,3.000,0,50.000
2026-03-11T03:54:53.142051400+00:00,data_compression,104,26.818,33.062,6.000,0,100.000
2026-03-11T03:54:53.167813+00:00,antenna_alignment,209,5.703,8.823,3.000,0,50.000
2026-03-11T03:54:53.233715200+00:00,antenna_alignment,210,21.705,24.725,3.000,0,50.000
2026-03-11T03:54:53.240607500+00:00,data_compression,105,25.585,31.618,6.000,0,100.000
2026-03-11T03:54:53.266521700+00:00,antenna_alignment,211,4.343,7.531,3.000,0,50.000
2026-03-11T03:54:53.319435800+00:00,antenna_alignment,212,7.170,10.442,3.000,0,50.000
2026-03-11T03:54:53.326729200+00:00,data_compression,106,11.566,17.740,6.000,0,100.000
2026-03-11T03:54:53.368773200+00:00,antenna_alignment,213,6.685,9.782,3.000,0,50.000
2026-03-11T03:54:53.428618800+00:00,antenna_alignment,214,16.478,19.629,3.000,0,50.000
2026-03-11T03:54:53.435345100+00:00,data_compression,107,20.160,26.355,6.000,0,100.000
2026-03-11T03:54:53.470040800+00:00,antenna_alignment,215,7.949,11.048,3.000,0,50.000
2026-03-11T03:54:53.529058200+00:00,antenna_alignment,216,16.965,20.067,3.000,0,50.000
2026-03-11T03:54:53.537266700+00:00,data_compression,108,21.541,28.276,6.000,0,100.000
2026-03-11T03:54:53.562740400+00:00,antenna_alignment,217,0.603,3.750,3.000,0,50.000
2026-03-11T03:54:53.618391900+00:00,antenna_alignment,218,6.223,9.401,3.000,0,50.000
2026-03-11T03:54:53.625356600+00:00,data_compression,109,10.099,16.366,6.000,0,100.000
2026-03-11T03:54:53.679735800+00:00,antenna_alignment,219,17.698,20.746,3.000,0,50.000
2026-03-11T03:54:53.712796900+00:00,antenna_alignment,220,0.659,3.806,3.000,0,50.000
2026-03-11T03:54:53.720111600+00:00,data_compression,110,4.704,11.120,6.000,0,100.000
2026-03-11T03:54:53.723006500+00:00,health_monitor,11,11.842,14.016,2.000,0,1000.000
2026-03-11T03:54:53.777805600+00:00,antenna_alignment,221,15.623,18.816,3.000,0,50.000
2026-03-11T03:54:53.818462700+00:00,antenna_alignment,222,6.362,9.472,3.000,0,50.000
2026-03-11T03:54:53.825856500+00:00,data_compression,111,10.580,16.867,6.000,0,100.000
2026-03-11T03:54:53.868162400+00:00,antenna_alignment,223,6.104,9.172,3.000,0,50.000
2026-03-11T03:54:53.918585600+00:00,antenna_alignment,224,6.535,9.591,3.000,0,50.000
2026-03-11T03:54:53.926025100+00:00,data_compression,112,11.017,17.036,6.000,0,100.000
2026-03-11T03:54:53.966591100+00:00,antenna_alignment,225,3.981,7.601,3.000,0,50.000
2026-03-11T03:54:54.027648800+00:00,antenna_alignment,226,15.578,18.658,3.000,0,50.000
2026-03-11T03:54:54.053219500+00:00,data_compression,113,38.147,44.228,6.000,0,100.000
2026-03-11T03:54:54.077919700+00:00,antenna_alignment,227,15.472,18.930,3.000,0,50.000
2026-03-11T03:54:54.114332700+00:00,antenna_alignment,228,2.291,5.343,3.000,0,50.000
2026-03-11T03:54:54.121327900+00:00,data_compression,114,6.074,12.337,6.000,0,100.000
2026-03-11T03:54:54.166452400+00:00,antenna_alignment,229,4.332,7.462,3.000,0,50.000
2026-03-11T03:54:54.214278800+00:00,antenna_alignment,230,2.250,5.287,3.000,0,50.000
2026-03-11T03:54:54.221245900+00:00,data_compression,115,6.164,12.255,6.000,0,100.000
2026-03-11T03:54:54.264392200+00:00,antenna_alignment,231,1.994,5.401,3.000,0,50.000
2026-03-11T03:54:54.320444800+00:00,antenna_alignment,232,8.256,11.454,3.000,0,50.000
2026-03-11T03:54:54.327727800+00:00,data_compression,116,12.115,18.736,6.000,0,100.000
2026-03-11T03:54:54.385353500+00:00,antenna_alignment,233,23.291,26.363,3.000,0,50.000
2026-03-11T03:54:54.418655800+00:00,antenna_alignment,234,6.438,9.664,3.000,0,50.000
2026-03-11T03:54:54.425353700+00:00,data_compression,117,10.250,16.363,6.000,0,100.000
2026-03-11T03:54:54.483623400+00:00,antenna_alignment,235,21.610,24.634,3.000,0,50.000
2026-03-11T03:54:54.517016400+00:00,antenna_alignment,236,4.839,8.025,3.000,0,50.000
2026-03-11T03:54:54.523662+00:00,data_compression,118,8.472,14.671,6.000,0,100.000
2026-03-11T03:54:54.567346+00:00,antenna_alignment,237,3.725,8.355,3.000,0,50.000
2026-03-11T03:54:54.614817900+00:00,antenna_alignment,238,2.513,5.827,3.000,0,50.000
2026-03-11T03:54:54.621433900+00:00,data_compression,119,6.410,12.444,6.000,0,100.000
2026-03-11T03:54:54.668839600+00:00,antenna_alignment,239,6.667,9.848,3.000,0,50.000
2026-03-11T03:54:54.718818100+00:00,antenna_alignment,240,6.723,9.828,3.000,0,50.000
2026-03-11T03:54:54.725756+00:00,data_compression,120,10.594,16.765,6.000,0,100.000
2026-03-11T03:54:54.728753+00:00,health_monitor,12,17.713,19.764,2.000,0,1000.000
2026-03-11T03:54:54.784295400+00:00,antenna_alignment,241,22.216,25.304,3.000,0,50.000
2026-03-11T03:54:54.816959300+00:00,antenna_alignment,242,4.833,7.969,3.000,0,50.000
2026-03-11T03:54:54.823848300+00:00,data_compression,121,8.658,14.857,6.000,0,100.000
2026-03-11T03:54:54.866412400+00:00,antenna_alignment,243,4.379,7.422,3.000,0,50.000
2026-03-11T03:54:54.918108900+00:00,antenna_alignment,244,5.936,9.118,3.000,0,50.000
2026-03-11T03:54:54.925345100+00:00,data_compression,122,10.219,16.355,6.000,0,100.000
2026-03-11T03:54:54.963331700+00:00,antenna_alignment,245,1.327,4.342,3.000,0,50.000
2026-03-11T03:54:55.020980100+00:00,antenna_alignment,246,8.732,11.983,3.000,0,50.000
2026-03-11T03:54:55.028704900+00:00,data_compression,123,12.961,19.715,6.000,0,100.000
2026-03-11T03:54:55.072549900+00:00,antenna_alignment,247,10.495,13.560,3.000,0,50.000
2026-03-11T03:54:55.118932300+00:00,antenna_alignment,248,6.791,9.910,3.000,0,50.000
2026-03-11T03:54:55.125946200+00:00,data_compression,124,10.896,16.955,6.000,0,100.000
2026-03-11T03:54:55.168928+00:00,antenna_alignment,249,6.682,9.936,3.000,0,50.000
2026-03-11T03:54:55.225113300+00:00,antenna_alignment,250,12.581,16.123,3.000,0,50.000
2026-03-11T03:54:55.232058+00:00,data_compression,125,17.027,23.068,6.000,0,100.000
2026-03-11T03:54:55.268727300+00:00,antenna_alignment,251,6.487,9.737,3.000,0,50.000
2026-03-11T03:54:55.318105700+00:00,antenna_alignment,252,5.457,9.115,3.000,0,50.000
2026-03-11T03:54:55.325868300+00:00,data_compression,126,10.261,16.876,6.000,0,100.000
2026-03-11T03:54:55.365925200+00:00,antenna_alignment,253,3.703,6.934,3.000,0,50.000
2026-03-11T03:54:55.418580300+00:00,antenna_alignment,254,6.552,9.588,3.000,0,50.000
2026-03-11T03:54:55.425492300+00:00,data_compression,127,10.458,16.502,6.000,0,100.000
2026-03-11T03:54:55.469440800+00:00,antenna_alignment,255,7.420,10.449,3.000,0,50.000
2026-03-11T03:54:55.528746700+00:00,antenna_alignment,256,16.546,19.756,3.000,0,50.000
2026-03-11T03:54:55.535798500+00:00,data_compression,128,20.388,26.808,6.000,0,100.000
2026-03-11T03:54:55.585439200+00:00,antenna_alignment,257,23.315,26.449,3.000,0,50.000
2026-03-11T03:54:55.621230200+00:00,antenna_alignment,258,5.739,12.238,3.000,0,50.000
2026-03-11T03:54:55.628440200+00:00,data_compression,129,13.306,19.449,6.000,0,100.000
2026-03-11T03:54:55.668620600+00:00,antenna_alignment,259,6.375,9.630,3.000,0,50.000
2026-03-11T03:54:55.719456900+00:00,antenna_alignment,260,6.612,10.463,3.000,0,50.000
2026-03-11T03:54:55.726539700+00:00,data_compression,130,11.508,17.549,6.000,0,100.000
2026-03-11T03:54:55.729134100+00:00,health_monitor,13,18.134,20.144,2.000,0,1000.000
2026-03-11T03:54:55.767862100+00:00,antenna_alignment,261,5.659,8.872,3.000,0,50.000
2026-03-11T03:54:55.817093800+00:00,antenna_alignment,262,4.213,8.104,3.000,0,50.000
2026-03-11T03:54:55.823778100+00:00,data_compression,131,8.515,14.788,6.000,0,100.000
2026-03-11T03:54:55.868561800+00:00,antenna_alignment,263,6.532,9.570,3.000,0,50.000
2026-03-11T03:54:55.918745500+00:00,antenna_alignment,264,6.706,9.755,3.000,0,50.000
2026-03-11T03:54:55.925849300+00:00,data_compression,132,10.569,16.860,6.000,0,100.000
2026-03-11T03:54:55.968854900+00:00,antenna_alignment,265,6.686,9.864,3.000,0,50.000
2026-03-11T03:54:56.033485300+00:00,antenna_alignment,266,21.334,24.494,3.000,0,50.000
2026-03-11T03:54:56.040248900+00:00,data_compression,133,25.013,31.258,6.000,0,100.000
2026-03-11T03:54:56.069598400+00:00,antenna_alignment,267,7.490,10.608,3.000,0,50.000
2026-03-11T03:54:56.134144800+00:00,antenna_alignment,268,22.069,25.155,3.000,0,50.000
2026-03-11T03:54:56.140670700+00:00,data_compression,134,25.518,31.681,6.000,0,100.000
2026-03-11T03:54:56.167724400+00:00,antenna_alignment,269,5.455,8.734,3.000,0,50.000
2026-03-11T03:54:56.218253600+00:00,antenna_alignment,270,6.172,9.262,3.000,0,50.000
2026-03-11T03:54:56.225256700+00:00,data_compression,135,10.150,16.266,6.000,0,100.000
2026-03-11T03:54:56.265947+00:00,antenna_alignment,271,3.737,6.957,3.000,0,50.000
2026-03-11T03:54:56.317946700+00:00,antenna_alignment,272,5.670,8.956,3.000,0,50.000
2026-03-11T03:54:56.324817300+00:00,data_compression,136,9.470,15.817,6.000,0,100.000
2026-03-11T03:54:56.364930900+00:00,antenna_alignment,273,2.865,5.940,3.000,0,50.000
2026-03-11T03:54:56.419982100+00:00,antenna_alignment,274,7.899,10.991,3.000,0,50.000
2026-03-11T03:54:56.426640200+00:00,data_compression,137,11.559,17.651,6.000,0,100.000
2026-03-11T03:54:56.468809800+00:00,antenna_alignment,275,6.678,9.820,3.000,0,50.000
2026-03-11T03:54:56.516592900+00:00,antenna_alignment,276,4.558,7.603,3.000,0,50.000
2026-03-11T03:54:56.523327500+00:00,data_compression,138,8.025,14.336,6.000,0,100.000
2026-03-11T03:54:56.565504100+00:00,antenna_alignment,277,3.279,6.514,3.000,0,50.000
2026-03-11T03:54:56.615742300+00:00,antenna_alignment,278,3.435,6.751,3.000,0,50.000
2026-03-11T03:54:56.623020800+00:00,data_compression,139,7.589,14.029,6.000,0,100.000
2026-03-11T03:54:56.685024300+00:00,antenna_alignment,279,22.313,26.033,3.000,0,50.000
2026-03-11T03:54:56.717188600+00:00,antenna_alignment,280,4.820,8.197,3.000,0,50.000
2026-03-11T03:54:56.724582700+00:00,data_compression,140,9.154,15.592,6.000,0,100.000
2026-03-11T03:54:56.727218700+00:00,health_monitor,14,16.137,18.229,2.000,0,1000.000
2026-03-11T03:54:56.782020600+00:00,antenna_alignment,281,19.911,23.030,3.000,0,50.000
2026-03-11T03:54:56.815240900+00:00,antenna_alignment,282,3.138,6.251,3.000,0,50.000
2026-03-11T03:54:56.821722800+00:00,data_compression,141,6.701,12.732,6.000,0,100.000
2026-03-11T03:54:56.865584200+00:00,antenna_alignment,283,3.317,6.595,3.000,0,50.000
2026-03-11T03:54:56.913165200+00:00,antenna_alignment,284,1.097,4.175,3.000,0,50.000
2026-03-11T03:54:56.920113900+00:00,data_compression,142,4.942,11.123,6.000,0,100.000
2026-03-11T03:54:56.976090+00:00,antenna_alignment,285,14.005,17.099,3.000,0,50.000
2026-03-11T03:54:57.015796500+00:00,antenna_alignment,286,3.756,6.806,3.000,0,50.000
2026-03-11T03:54:57.022564700+00:00,data_compression,143,7.459,13.575,6.000,0,100.000
2026-03-11T03:54:57.081335300+00:00,antenna_alignment,287,18.943,22.345,3.000,0,50.000
2026-03-11T03:54:57.114075600+00:00,antenna_alignment,288,2.011,5.086,3.000,0,50.000
2026-03-11T03:54:57.120668900+00:00,data_compression,144,5.343,11.678,6.000,0,100.000
2026-03-11T03:54:57.163801500+00:00,antenna_alignment,289,1.766,4.810,3.000,0,50.000
2026-03-11T03:54:57.213555500+00:00,antenna_alignment,290,1.192,4.566,3.000,0,50.000
2026-03-11T03:54:57.220160200+00:00,data_compression,145,5.003,11.170,6.000,0,100.000
2026-03-11T03:54:57.266459500+00:00,antenna_alignment,291,4.354,7.470,3.000,0,50.000
2026-03-11T03:54:57.316721500+00:00,antenna_alignment,292,4.586,7.730,3.000,0,50.000
2026-03-11T03:54:57.323916900+00:00,data_compression,146,8.277,14.927,6.000,0,100.000
2026-03-11T03:54:57.365861+00:00,antenna_alignment,293,3.780,6.871,3.000,0,50.000
2026-03-11T03:54:57.416367700+00:00,antenna_alignment,294,3.238,7.376,3.000,0,50.000
2026-03-11T03:54:57.423436300+00:00,data_compression,147,8.327,14.445,6.000,0,100.000
2026-03-11T03:54:57.477223200+00:00,antenna_alignment,295,14.978,18.233,3.000,0,50.000
2026-03-11T03:54:57.518565800+00:00,antenna_alignment,296,6.125,9.570,3.000,0,50.000
2026-03-11T03:54:57.525372200+00:00,data_compression,148,10.353,16.383,6.000,0,100.000
2026-03-11T03:54:57.566944900+00:00,antenna_alignment,297,4.863,7.955,3.000,0,50.000
2026-03-11T03:54:57.615643100+00:00,antenna_alignment,298,3.594,6.653,3.000,0,50.000
2026-03-11T03:54:57.622376400+00:00,data_compression,149,7.311,13.386,6.000,0,100.000
2026-03-11T03:54:57.680778+00:00,antenna_alignment,299,18.677,21.787,3.000,0,50.000
2026-03-11T03:54:57.713873900+00:00,antenna_alignment,300,1.799,4.884,3.000,0,50.000
2026-03-11T03:54:57.720693900+00:00,data_compression,150,5.594,11.703,6.000,0,100.000
2026-03-11T03:54:57.723583300+00:00,health_monitor,15,12.229,14.593,2.000,0,1000.000
2026-03-11T03:54:57.784066700+00:00,antenna_alignment,301,21.967,25.077,3.000,0,50.000
2026-03-11T03:54:57.817033500+00:00,antenna_alignment,302,4.893,8.042,3.000,0,50.000
2026-03-11T03:54:57.824303900+00:00,data_compression,151,8.662,15.314,6.000,0,100.000
2026-03-11T03:54:57.866802+00:00,antenna_alignment,303,4.718,7.811,3.000,0,50.000
2026-03-11T03:54:57.915955800+00:00,antenna_alignment,304,3.796,6.966,3.000,0,50.000
2026-03-11T03:54:57.922936300+00:00,data_compression,152,7.781,13.946,6.000,0,100.000
2026-03-11T03:54:57.968851800+00:00,antenna_alignment,305,6.802,9.855,3.000,0,50.000
2026-03-11T03:54:58.026510800+00:00,antenna_alignment,306,14.482,17.521,3.000,0,50.000
2026-03-11T03:54:58.033684400+00:00,data_compression,153,18.624,24.694,6.000,0,100.000
2026-03-11T03:54:58.084786500+00:00,antenna_alignment,307,22.776,25.797,3.000,0,50.000
2026-03-11T03:54:58.117220700+00:00,antenna_alignment,308,5.021,8.229,3.000,0,50.000
2026-03-11T03:54:58.124366400+00:00,data_compression,154,8.701,15.377,6.000,0,100.000
2026-03-11T03:54:58.165210200+00:00,antenna_alignment,309,3.069,6.220,3.000,0,50.000
2026-03-11T03:54:58.218489700+00:00,antenna_alignment,310,6.266,9.486,3.000,0,50.000
2026-03-11T03:54:58.225542300+00:00,data_compression,155,10.286,16.553,6.000,0,100.000
2026-03-11T03:54:58.264063700+00:00,antenna_alignment,311,1.860,5.073,3.000,0,50.000
2026-03-11T03:54:58.318408600+00:00,antenna_alignment,312,6.296,9.419,3.000,0,50.000
2026-03-11T03:54:58.325921100+00:00,data_compression,156,10.283,16.931,6.000,0,100.000
2026-03-11T03:54:58.376760200+00:00,antenna_alignment,313,14.752,17.770,3.000,0,50.000
2026-03-11T03:54:58.429791900+00:00,antenna_alignment,314,14.959,20.801,3.000,0,50.000
2026-03-11T03:54:58.496753+00:00,data_compression,315,21.344,37.761,4.000,0,100.000
2026-03-11T03:54:58.504720900+00:00,data_compression,157,90.482,95.730,5.000,1,100.000
2026-03-11T03:54:58.516235100+00:00,antenna_alignment,316,4.173,7.245,3.000,0,50.000
2026-03-11T03:54:58.529930300+00:00,data_compression,158,14.773,20.940,6.000,0,100.000
2026-03-11T03:54:58.568316300+00:00,antenna_alignment,317,6.226,9.325,3.000,0,50.000
2026-03-11T03:54:58.616957300+00:00,antenna_alignment,318,4.830,7.967,3.000,0,50.000
2026-03-11T03:54:58.623970+00:00,data_compression,159,8.604,14.980,6.000,0,100.000
2026-03-11T03:54:58.668483600+00:00,antenna_alignment,319,6.391,9.494,3.000,0,50.000
2026-03-11T03:54:58.717352700+00:00,antenna_alignment,320,4.764,8.361,3.000,0,50.000
2026-03-11T03:54:58.724441600+00:00,data_compression,160,9.372,15.449,6.000,0,100.000
2026-03-11T03:54:58.727401400+00:00,health_monitor,16,16.373,18.411,2.000,0,1000.000
2026-03-11T03:54:58.766183200+00:00,antenna_alignment,321,2.154,7.192,3.000,0,50.000
