ts,sensor,seq,jitter_ms,drift_ms,processing_latency_ms,priority,status
2025-09-06T03:35:07.435160+00:00,thermal,314,0.763,-0.763,0.123,important,warning
2025-09-06T03:35:07.484531+00:00,power,157,1.380,-1.380,0.103,normal,normal
2025-09-06T03:35:07.484661+00:00,thermal,315,0.567,-0.567,0.212,important,warning
2025-09-06T03:35:07.484735+00:00,attitude,78,1.407,-1.407,0.305,normal,normal
2025-09-06T03:35:07.535561+00:00,thermal,316,0.805,0.805,0.292,important,warning
2025-09-06T03:35:07.585912+00:00,thermal,317,0.507,0.507,0.136,important,warning
2025-09-06T03:35:07.586062+00:00,power,158,1.360,1.360,0.291,normal,normal
2025-09-06T03:35:07.636083+00:00,thermal,318,0.189,0.189,0.119,important,warning
2025-09-06T03:35:07.684156+00:00,power,159,1.731,-1.731,0.108,normal,normal
2025-09-06T03:35:07.684282+00:00,thermal,319,1.889,-1.889,0.232,important,warning
2025-09-06T03:35:07.684348+00:00,attitude,79,0.318,-0.318,0.247,normal,normal
2025-09-06T03:35:07.735789+00:00,thermal,320,1.599,1.599,0.122,important,warning
2025-09-06T03:35:07.785342+00:00,thermal,321,0.455,-0.455,0.134,important,warning
2025-09-06T03:35:07.785498+00:00,power,160,1.194,1.194,0.275,normal,normal
2025-09-06T03:35:07.835562+00:00,thermal,322,0.205,0.205,0.149,important,warning
2025-09-06T03:35:07.885058+00:00,power,161,0.226,-0.226,0.062,normal,normal
2025-09-06T03:35:07.885153+00:00,thermal,323,0.370,-0.370,0.137,important,warning
2025-09-06T03:35:07.885207+00:00,attitude,80,0.914,0.914,0.203,normal,normal
2025-09-06T03:35:07.935882+00:00,thermal,324,0.804,0.804,0.058,important,warning
2025-09-06T03:35:07.985857+00:00,thermal,325,0.039,-0.039,0.072,important,warning
2025-09-06T03:35:07.985985+00:00,power,162,0.814,0.814,0.186,normal,normal
2025-09-06T03:35:08.035482+00:00,thermal,326,0.421,-0.421,0.110,important,warning
2025-09-06T03:35:08.085985+00:00,power,163,0.052,0.052,0.124,normal,normal
2025-09-06T03:35:08.086185+00:00,thermal,327,0.573,0.573,0.250,important,warning
2025-09-06T03:35:08.086297+00:00,attitude,81,0.926,0.926,0.376,normal,normal
2025-09-06T03:35:08.135844+00:00,thermal,328,0.212,-0.212,0.116,important,warning
2025-09-06T03:35:08.184661+00:00,thermal,329,1.172,-1.172,0.111,important,warning
2025-09-06T03:35:08.184797+00:00,power,164,1.291,-1.291,0.249,normal,normal
2025-09-06T03:35:08.234873+00:00,thermal,330,0.234,0.234,0.096,important,warning
2025-09-06T03:35:08.285941+00:00,power,165,1.278,1.278,0.102,normal,normal
2025-09-06T03:35:08.286068+00:00,thermal,331,1.080,1.080,0.227,important,warning
2025-09-06T03:35:08.286137+00:00,attitude,82,0.075,-0.075,0.303,normal,normal
2025-09-06T03:35:08.335104+00:00,thermal,332,0.859,-0.859,0.109,important,warning
2025-09-06T03:35:08.385+00:00,thermal,333,0.093,-0.093,0.102,important,warning
2025-09-06T03:35:08.385120+00:00,power,166,0.912,-0.912,0.218,normal,normal
2025-09-06T03:35:08.435119+00:00,thermal,334,0.112,0.112,0.109,important,warning
2025-09-06T03:35:08.484903+00:00,power,167,0.176,-0.176,0.130,normal,normal
2025-09-06T03:35:08.485241+00:00,thermal,335,0.239,-0.239,0.488,important,warning
2025-09-06T03:35:08.485313+00:00,attitude,83,0.976,-0.976,0.468,normal,normal
2025-09-06T03:35:08.535844+00:00,thermal,336,0.943,0.943,0.134,important,warning
2025-09-06T03:35:08.585581+00:00,thermal,337,0.268,-0.268,0.140,important,warning
2025-09-06T03:35:08.585728+00:00,power,168,0.819,0.819,0.194,normal,normal
2025-09-06T03:35:08.634883+00:00,thermal,338,0.694,-0.694,0.139,important,warning
2025-09-06T03:35:08.684722+00:00,power,169,1.200,-1.200,0.383,normal,normal
2025-09-06T03:35:08.684904+00:00,thermal,339,0.375,-0.375,0.557,important,warning
2025-09-06T03:35:08.684977+00:00,attitude,84,0.405,-0.405,0.548,normal,normal
2025-09-06T03:35:08.735518+00:00,thermal,340,1.004,1.004,0.118,important,warning
2025-09-06T03:35:08.784453+00:00,thermal,341,1.002,-1.002,0.099,important,warning
2025-09-06T03:35:08.784594+00:00,power,170,0.034,0.034,0.238,normal,normal
2025-09-06T03:35:08.835850+00:00,thermal,342,1.396,1.396,0.101,important,warning
2025-09-06T03:35:08.885836+00:00,power,171,1.342,1.342,0.126,normal,normal
2025-09-06T03:35:08.886004+00:00,thermal,343,0.022,-0.022,0.294,important,warning
2025-09-06T03:35:08.886155+00:00,attitude,85,1.306,1.306,0.427,normal,normal
2025-09-06T03:35:08.935179+00:00,thermal,344,0.670,-0.670,0.125,important,warning
2025-09-06T03:35:08.985464+00:00,thermal,345,0.279,0.279,0.134,important,warning
2025-09-06T03:35:08.985591+00:00,power,172,0.369,-0.369,0.274,normal,normal
2025-09-06T03:35:09.035659+00:00,thermal,346,0.200,0.200,0.128,important,warning
2025-09-06T03:35:09.084855+00:00,thermal,347,0.871,-0.871,0.203,important,warning
2025-09-06T03:35:09.085020+00:00,power,173,0.689,-0.689,0.390,normal,normal
2025-09-06T03:35:09.085114+00:00,attitude,86,1.078,-1.078,0.477,normal,normal
2025-09-06T03:35:09.135557+00:00,thermal,348,0.810,0.810,0.100,important,warning
2025-09-06T03:35:09.185545+00:00,power,174,0.797,0.797,0.111,normal,normal
2025-09-06T03:35:09.185719+00:00,thermal,349,0.042,-0.042,0.315,important,warning
2025-09-06T03:35:09.234700+00:00,thermal,350,0.823,-0.823,0.112,important,warning
2025-09-06T03:35:09.284781+00:00,power,175,0.759,-0.759,0.116,normal,normal
2025-09-06T03:35:09.285041+00:00,thermal,351,0.100,0.100,0.369,important,warning
2025-09-06T03:35:09.285129+00:00,attitude,87,0.106,0.106,0.398,normal,normal
2025-09-06T03:35:09.335379+00:00,thermal,352,0.605,0.605,0.094,important,warning
2025-09-06T03:35:09.385514+00:00,thermal,353,0.106,0.106,0.122,important,warning
2025-09-06T03:35:09.385663+00:00,power,176,0.750,0.750,0.269,normal,normal
2025-09-06T03:35:09.434040+00:00,thermal,354,1.482,-1.482,0.132,important,warning
2025-09-06T03:35:09.485341+00:00,power,177,0.160,-0.160,0.099,normal,normal
2025-09-06T03:35:09.485586+00:00,thermal,355,1.363,1.363,0.334,important,warning
2025-09-06T03:35:09.485659+00:00,attitude,88,0.520,0.520,0.419,normal,normal
2025-09-06T03:35:09.535309+00:00,thermal,356,0.081,-0.081,0.123,important,warning
2025-09-06T03:35:09.585535+00:00,thermal,357,0.159,0.159,0.194,important,warning
2025-09-06T03:35:09.585716+00:00,power,178,0.121,0.121,0.372,normal,normal
2025-09-06T03:35:09.634918+00:00,thermal,358,0.515,-0.515,0.098,important,warning
2025-09-06T03:35:09.684984+00:00,power,179,0.534,-0.534,0.166,normal,normal
2025-09-06T03:35:09.685155+00:00,thermal,359,0.022,0.022,0.330,important,warning
2025-09-06T03:35:09.685231+00:00,attitude,89,0.397,-0.397,0.399,normal,normal
2025-09-06T03:35:09.734709+00:00,thermal,360,0.262,-0.262,0.126,important,warning
2025-09-06T03:35:09.784965+00:00,thermal,361,0.245,0.245,0.139,important,warning
2025-09-06T03:35:09.785130+00:00,power,180,0.041,0.041,0.291,normal,normal
2025-09-06T03:35:09.835419+00:00,thermal,362,0.462,0.462,0.134,important,warning
2025-09-06T03:35:09.885272+00:00,power,181,0.288,0.288,0.130,normal,normal
2025-09-06T03:35:09.885439+00:00,thermal,363,0.017,-0.017,0.196,important,warning
2025-09-06T03:35:09.885523+00:00,attitude,90,0.317,0.317,0.384,normal,normal
2025-09-06T03:35:09.935026+00:00,thermal,364,0.359,-0.359,0.124,important,warning
2025-09-06T03:35:09.985411+00:00,thermal,365,0.394,0.394,0.123,important,warning
2025-09-06T03:35:09.985557+00:00,power,182,0.173,0.173,0.270,normal,normal
2025-09-06T03:35:10.035298+00:00,thermal,366,0.099,-0.099,0.111,important,warning
2025-09-06T03:35:10.084979+00:00,power,183,0.435,-0.435,0.114,normal,normal
2025-09-06T03:35:10.085155+00:00,thermal,367,0.248,-0.248,0.236,important,warning
2025-09-06T03:35:10.085242+00:00,attitude,91,0.263,-0.263,0.377,normal,normal
2025-09-06T03:35:10.135835+00:00,thermal,368,0.767,0.767,0.130,important,warning
2025-09-06T03:35:10.185567+00:00,thermal,369,0.250,-0.250,0.120,important,warning
2025-09-06T03:35:10.185707+00:00,power,184,0.621,0.621,0.243,normal,normal
2025-09-06T03:35:10.234239+00:00,thermal,370,1.296,-1.296,0.094,important,warning
2025-09-06T03:35:10.284969+00:00,power,185,0.614,-0.614,0.110,normal,normal
2025-09-06T03:35:10.285137+00:00,thermal,371,0.732,0.732,0.277,important,warning
2025-09-06T03:35:10.285214+00:00,attitude,92,0.051,0.051,0.311,normal,normal
2025-09-06T03:35:10.334972+00:00,thermal,372,0.027,-0.027,0.121,important,warning
2025-09-06T03:35:10.384395+00:00,thermal,373,0.584,-0.584,0.131,important,warning
2025-09-06T03:35:10.384548+00:00,power,186,0.577,-0.577,0.287,normal,normal
2025-09-06T03:35:10.435099+00:00,thermal,374,0.733,0.733,0.110,important,warning
2025-09-06T03:35:10.485232+00:00,power,187,0.723,0.723,0.233,normal,normal
2025-09-06T03:35:10.485390+00:00,thermal,375,0.023,0.023,0.395,important,warning
2025-09-06T03:35:10.485468+00:00,attitude,93,0.118,0.118,0.457,normal,normal
2025-09-06T03:35:10.535375+00:00,thermal,376,0.201,0.201,0.169,important,warning
2025-09-06T03:35:10.585311+00:00,thermal,377,0.011,0.011,0.097,important,warning
2025-09-06T03:35:10.585449+00:00,power,188,0.301,0.301,0.176,normal,normal
2025-09-06T03:35:10.635508+00:00,thermal,378,0.186,0.186,0.107,important,warning
2025-09-06T03:35:10.685633+00:00,thermal,379,0.058,-0.058,0.300,important,warning
2025-09-06T03:35:10.685783+00:00,power,189,0.047,0.047,0.465,normal,normal
2025-09-06T03:35:10.685863+00:00,attitude,94,0.404,0.404,0.460,normal,normal
2025-09-06T03:35:10.735386+00:00,thermal,380,0.086,-0.086,0.136,important,warning
2025-09-06T03:35:10.785761+00:00,thermal,381,0.400,0.400,0.116,important,warning
2025-09-06T03:35:10.785927+00:00,power,190,0.348,0.348,0.270,normal,normal
2025-09-06T03:35:10.835631+00:00,thermal,382,0.106,-0.106,0.095,important,warning
2025-09-06T03:35:10.886364+00:00,thermal,383,0.131,0.131,0.699,important,warning
2025-09-06T03:35:10.886702+00:00,power,191,0.007,0.007,1.041,normal,normal
2025-09-06T03:35:10.887049+00:00,attitude,95,0.347,0.347,1.304,normal,normal
2025-09-06T03:35:10.935078+00:00,thermal,384,0.704,-0.704,0.116,important,warning
2025-09-06T03:35:10.985134+00:00,thermal,385,0.091,0.091,0.090,important,warning
2025-09-06T03:35:10.985254+00:00,power,192,0.634,-0.634,0.230,normal,normal
2025-09-06T03:35:11.034629+00:00,thermal,386,0.524,-0.524,0.108,important,warning
2025-09-06T03:35:11.085711+00:00,power,193,0.563,0.563,0.114,normal,normal
2025-09-06T03:35:11.085855+00:00,thermal,387,1.108,1.108,0.245,important,warning
2025-09-06T03:35:11.085938+00:00,attitude,96,0.135,-0.135,0.345,normal,normal
2025-09-06T03:35:11.135036+00:00,thermal,388,0.691,-0.691,0.105,important,warning
2025-09-06T03:35:11.184877+00:00,thermal,389,0.144,-0.144,0.094,important,warning
2025-09-06T03:35:11.185033+00:00,power,194,0.728,-0.728,0.189,normal,normal
2025-09-06T03:35:11.235137+00:00,thermal,390,0.248,0.248,0.106,important,warning
2025-09-06T03:35:11.285009+00:00,power,195,0.064,0.064,0.095,normal,normal
2025-09-06T03:35:11.285159+00:00,thermal,391,0.096,-0.096,0.243,important,warning
2025-09-06T03:35:11.285249+00:00,attitude,97,0.619,-0.619,0.287,normal,normal
2025-09-06T03:35:11.334499+00:00,thermal,392,0.542,-0.542,0.110,important,warning
2025-09-06T03:35:11.384461+00:00,power,196,0.548,-0.548,0.099,normal,normal
2025-09-06T03:35:11.384583+00:00,thermal,393,0.038,-0.038,0.250,important,warning
2025-09-06T03:35:11.435194+00:00,thermal,394,0.742,0.742,0.108,important,warning
2025-09-06T03:35:11.485663+00:00,power,197,1.190,1.190,0.104,normal,normal
2025-09-06T03:35:11.485828+00:00,thermal,395,0.498,0.498,0.264,important,warning
2025-09-06T03:35:11.485929+00:00,attitude,98,0.598,0.598,0.381,normal,normal
2025-09-06T03:35:11.603216+00:00,power,198,17.541,17.541,0.130,normal,normal
2025-09-06T03:35:11.603621+00:00,thermal,396,68.010,68.010,0.054,important,warning
2025-09-06T03:35:11.654885+00:00,thermal,397,1.244,1.244,0.068,important,warning
2025-09-06T03:35:11.685197+00:00,attitude,99,0.451,-0.451,0.098,normal,normal
2025-09-06T03:35:11.704145+00:00,thermal,398,0.746,-0.746,0.075,important,warning
2025-09-06T03:35:11.704286+00:00,power,199,0.992,0.992,0.231,normal,normal
2025-09-06T03:35:11.755443+00:00,thermal,399,1.225,1.225,0.143,important,warning
2025-09-06T03:35:11.805211+00:00,thermal,400,0.229,-0.229,0.142,important,warning
2025-09-06T03:35:11.805496+00:00,power,200,1.020,1.020,0.425,normal,normal
2025-09-06T03:35:11.855200+00:00,thermal,401,0.028,0.028,0.108,important,warning
2025-09-06T03:35:11.885782+00:00,attitude,100,0.577,0.577,0.113,normal,normal
2025-09-06T03:35:11.905090+00:00,thermal,402,0.117,-0.117,0.117,important,warning
2025-09-06T03:35:11.905222+00:00,power,201,0.104,-0.104,0.262,normal,normal
2025-09-06T03:35:11.955503+00:00,thermal,403,0.422,0.422,0.110,important,warning
2025-09-06T03:35:12.004383+00:00,thermal,404,1.108,-1.108,0.107,important,warning
2025-09-06T03:35:12.004563+00:00,power,202,0.680,-0.680,0.289,normal,normal
2025-09-06T03:35:12.055099+00:00,thermal,405,0.693,0.693,0.126,important,warning
2025-09-06T03:35:12.085288+00:00,attitude,101,0.461,-0.461,0.095,normal,normal
2025-09-06T03:35:12.104218+00:00,power,203,0.176,-0.176,0.110,normal,normal
2025-09-06T03:35:12.104346+00:00,thermal,406,0.866,-0.866,0.259,important,warning
2025-09-06T03:35:12.155236+00:00,thermal,407,1.011,1.011,0.121,important,warning
2025-09-06T03:35:12.204593+00:00,power,204,0.402,0.402,0.093,normal,normal
2025-09-06T03:35:12.204708+00:00,thermal,408,0.610,-0.610,0.226,important,warning
2025-09-06T03:35:12.254891+00:00,thermal,409,0.271,0.271,0.125,important,warning
2025-09-06T03:35:12.284970+00:00,attitude,102,0.338,-0.338,0.120,normal,normal
2025-09-06T03:35:12.304771+00:00,thermal,410,0.248,-0.248,0.254,important,warning
2025-09-06T03:35:12.304954+00:00,power,205,0.021,0.021,0.445,normal,normal
2025-09-06T03:35:12.355476+00:00,thermal,411,0.786,0.786,0.163,important,warning
2025-09-06T03:35:12.404861+00:00,power,206,0.188,0.188,0.158,normal,normal
2025-09-06T03:35:12.405064+00:00,thermal,412,0.597,-0.597,0.377,important,warning
2025-09-06T03:35:12.455139+00:00,thermal,413,0.336,0.336,0.109,important,warning
2025-09-06T03:35:12.485336+00:00,attitude,103,0.406,0.406,0.098,normal,normal
2025-09-06T03:35:12.504586+00:00,power,207,0.206,-0.206,0.098,normal,normal
2025-09-06T03:35:12.504725+00:00,thermal,414,0.542,-0.542,0.254,important,warning
2025-09-06T03:35:12.555573+00:00,thermal,415,0.926,0.926,0.162,important,warning
2025-09-06T03:35:12.604548+00:00,thermal,416,0.965,-0.965,0.108,important,warning
2025-09-06T03:35:12.604673+00:00,power,208,0.033,-0.033,0.239,normal,normal
2025-09-06T03:35:12.655191+00:00,thermal,417,0.639,0.639,0.113,important,warning
2025-09-06T03:35:12.685608+00:00,attitude,104,0.270,0.270,0.110,normal,normal
2025-09-06T03:35:12.704020+00:00,power,209,0.527,-0.527,0.104,normal,normal
2025-09-06T03:35:12.704115+00:00,thermal,418,1.144,-1.144,0.203,important,warning
2025-09-06T03:35:12.755060+00:00,thermal,419,1.024,1.024,0.109,important,warning
2025-09-06T03:35:12.804507+00:00,thermal,420,0.601,-0.601,0.159,important,warning
2025-09-06T03:35:12.804651+00:00,power,210,0.453,0.453,0.300,normal,normal
2025-09-06T03:35:12.855072+00:00,thermal,421,0.657,0.657,0.076,important,warning
2025-09-06T03:35:12.885324+00:00,attitude,105,0.218,-0.218,0.064,normal,normal
2025-09-06T03:35:12.904066+00:00,thermal,422,0.981,-0.981,0.058,important,warning
2025-09-06T03:35:12.904138+00:00,power,211,0.326,-0.326,0.122,normal,normal
2025-09-06T03:35:12.955233+00:00,thermal,423,1.168,1.168,0.059,important,warning
2025-09-06T03:35:13.005412+00:00,thermal,424,0.109,0.109,0.118,important,warning
2025-09-06T03:35:13.005554+00:00,power,212,1.299,1.299,0.243,normal,normal
2025-09-06T03:35:13.055480+00:00,thermal,425,0.083,0.083,0.112,important,warning
2025-09-06T03:35:13.084879+00:00,attitude,106,0.489,-0.489,0.110,normal,normal
2025-09-06T03:35:13.104370+00:00,power,213,1.063,-1.063,0.114,normal,normal
2025-09-06T03:35:13.104518+00:00,thermal,426,1.113,-1.113,0.277,important,warning
2025-09-06T03:35:13.155244+00:00,thermal,427,0.852,0.852,0.126,important,warning
2025-09-06T03:35:13.204808+00:00,thermal,428,0.410,-0.410,0.106,important,warning
2025-09-06T03:35:13.204967+00:00,power,214,0.443,0.443,0.287,normal,normal
2025-09-06T03:35:13.255018+00:00,thermal,429,0.220,0.220,0.112,important,warning
2025-09-06T03:35:13.285406+00:00,attitude,107,0.548,0.548,0.103,normal,normal
2025-09-06T03:35:13.304057+00:00,power,215,0.743,-0.743,0.112,normal,normal
2025-09-06T03:35:13.304206+00:00,thermal,430,0.962,-0.962,0.275,important,warning
2025-09-06T03:35:13.354476+00:00,thermal,431,0.439,0.439,0.097,important,warning
2025-09-06T03:35:13.404423+00:00,thermal,432,0.069,-0.069,0.112,important,warning
2025-09-06T03:35:13.404558+00:00,power,216,0.373,0.373,0.260,normal,normal
2025-09-06T03:35:13.455056+00:00,thermal,433,0.625,0.625,0.125,important,warning
2025-09-06T03:35:13.484923+00:00,attitude,108,0.464,-0.464,0.096,normal,normal
2025-09-06T03:35:13.504453+00:00,thermal,434,0.580,-0.580,0.104,important,warning
2025-09-06T03:35:13.504610+00:00,power,217,0.050,0.050,0.265,normal,normal
2025-09-06T03:35:13.555328+00:00,thermal,435,0.802,0.802,0.151,important,warning
2025-09-06T03:35:13.604925+00:00,thermal,436,0.371,-0.371,0.157,important,warning
2025-09-06T03:35:13.605068+00:00,power,218,0.415,0.415,0.313,normal,normal
2025-09-06T03:35:13.654340+00:00,thermal,437,0.540,-0.540,0.109,important,warning
2025-09-06T03:35:13.684789+00:00,attitude,109,0.126,-0.126,0.099,normal,normal
2025-09-06T03:35:13.704941+00:00,thermal,438,0.609,0.609,0.106,important,warning
2025-09-06T03:35:13.705089+00:00,power,219,0.080,0.080,0.262,normal,normal
2025-09-06T03:35:13.754266+00:00,thermal,439,0.730,-0.730,0.142,important,warning
2025-09-06T03:35:13.804489+00:00,thermal,440,0.258,0.258,0.131,important,warning
2025-09-06T03:35:13.804641+00:00,power,220,0.476,-0.476,0.297,normal,normal
2025-09-06T03:35:13.855193+00:00,thermal,441,0.697,0.697,0.133,important,warning
2025-09-06T03:35:13.883820+00:00,attitude,110,0.974,-0.974,0.112,normal,normal
2025-09-06T03:35:13.904759+00:00,power,221,0.184,0.184,0.217,normal,normal
2025-09-06T03:35:13.904963+00:00,thermal,442,0.515,-0.515,0.438,important,warning
2025-09-06T03:35:13.954925+00:00,thermal,443,0.287,0.287,0.108,important,warning
2025-09-06T03:35:14.004176+00:00,thermal,444,0.758,-0.758,0.118,important,warning
2025-09-06T03:35:14.004326+00:00,power,222,0.467,-0.467,0.275,normal,normal
2025-09-06T03:35:14.054650+00:00,thermal,445,0.486,0.486,0.109,important,warning
2025-09-06T03:35:14.084951+00:00,attitude,111,1.155,1.155,0.102,normal,normal
2025-09-06T03:35:14.104757+00:00,power,223,0.573,0.573,0.124,normal,normal
2025-09-06T03:35:14.104946+00:00,thermal,446,0.089,0.089,0.329,important,warning
2025-09-06T03:35:14.154836+00:00,thermal,447,0.066,0.066,0.140,important,warning
2025-09-06T03:35:14.204211+00:00,power,224,0.524,-0.524,0.109,normal,normal
2025-09-06T03:35:14.204360+00:00,thermal,448,0.587,-0.587,0.272,important,warning
2025-09-06T03:35:14.255381+00:00,thermal,449,1.141,1.141,0.129,important,warning
2025-09-06T03:35:14.285391+00:00,attitude,112,0.437,0.437,0.112,normal,normal
2025-09-06T03:35:14.304827+00:00,thermal,450,0.534,-0.534,0.124,important,warning
2025-09-06T03:35:14.304969+00:00,power,225,0.604,0.604,0.280,normal,normal
2025-09-06T03:35:14.354798+00:00,thermal,451,0.009,-0.009,0.108,important,warning
2025-09-06T03:35:14.404698+00:00,power,226,0.109,-0.109,0.108,normal,normal
2025-09-06T03:35:14.404872+00:00,thermal,452,0.099,-0.099,0.297,important,warning
2025-09-06T03:35:14.455295+00:00,thermal,453,0.584,0.584,0.123,important,warning
2025-09-06T03:35:14.484822+00:00,attitude,113,0.546,-0.546,0.102,normal,normal
2025-09-06T03:35:14.504367+00:00,power,227,0.330,-0.330,0.115,normal,normal
2025-09-06T03:35:14.504524+00:00,thermal,454,0.924,-0.924,0.292,important,warning
2025-09-06T03:35:14.554893+00:00,thermal,455,0.504,0.504,0.142,important,warning
2025-09-06T03:35:14.604888+00:00,power,228,0.534,0.534,0.113,normal,normal
2025-09-06T03:35:14.605009+00:00,thermal,456,0.031,0.031,0.249,important,warning
2025-09-06T03:35:14.655570+00:00,thermal,457,0.508,0.508,0.127,important,warning
2025-09-06T03:35:14.684870+00:00,attitude,114,0.047,0.047,0.115,normal,normal
2025-09-06T03:35:14.704201+00:00,power,229,0.690,-0.690,0.112,normal,normal
2025-09-06T03:35:14.704325+00:00,thermal,458,1.175,-1.175,0.243,important,warning
2025-09-06T03:35:14.754704+00:00,thermal,459,0.502,0.502,0.104,important,warning
2025-09-06T03:35:14.804527+00:00,thermal,460,0.202,-0.202,0.134,important,warning
2025-09-06T03:35:14.804662+00:00,power,230,0.324,0.324,0.275,normal,normal
2025-09-06T03:35:14.854615+00:00,thermal,461,0.118,0.118,0.104,important,warning
2025-09-06T03:35:14.884603+00:00,attitude,115,0.238,-0.238,0.097,normal,normal
2025-09-06T03:35:14.903845+00:00,power,231,0.668,-0.668,0.114,normal,normal
2025-09-06T03:35:14.903991+00:00,thermal,462,0.769,-0.769,0.271,important,warning
2025-09-06T03:35:14.954741+00:00,thermal,463,0.872,0.872,0.127,important,warning
2025-09-06T03:35:15.004091+00:00,thermal,464,0.616,-0.616,0.106,important,warning
2025-09-06T03:35:15.004227+00:00,power,232,0.312,0.312,0.208,normal,normal
2025-09-06T03:35:15.055496+00:00,thermal,465,1.271,1.271,0.236,important,warning
2025-09-06T03:35:15.085573+00:00,attitude,116,0.975,0.975,0.103,normal,normal
2025-09-06T03:35:15.105058+00:00,thermal,466,0.309,-0.309,0.109,important,warning
2025-09-06T03:35:15.105233+00:00,power,233,0.930,0.930,0.285,normal,normal
2025-09-06T03:35:15.154690+00:00,thermal,467,0.358,-0.358,0.108,important,warning
2025-09-06T03:35:15.204371+00:00,power,234,0.688,-0.688,0.103,normal,normal
2025-09-06T03:35:15.204529+00:00,thermal,468,0.323,-0.323,0.285,important,warning
2025-09-06T03:35:15.254933+00:00,thermal,469,0.555,0.555,0.120,important,warning
2025-09-06T03:35:15.285289+00:00,attitude,117,0.284,-0.284,0.112,normal,normal
2025-09-06T03:35:15.304356+00:00,thermal,470,0.559,-0.559,0.109,important,warning
2025-09-06T03:35:15.304500+00:00,power,235,0.005,-0.005,0.260,normal,normal
2025-09-06T03:35:15.354050+00:00,thermal,471,0.298,-0.298,0.105,important,warning
2025-09-06T03:35:15.403822+00:00,thermal,472,0.237,-0.237,0.114,important,warning
2025-09-06T03:35:15.403963+00:00,power,236,0.533,-0.533,0.262,normal,normal
2025-09-06T03:35:15.460139+00:00,thermal,473,6.243,6.243,0.193,important,warning
2025-09-06T03:35:15.484011+00:00,attitude,118,1.251,-1.251,0.099,normal,normal
2025-09-06T03:35:15.504123+00:00,power,237,0.309,0.309,0.102,normal,normal
2025-09-06T03:35:15.512403+00:00,thermal,474,2.347,2.347,0.110,important,warning
2025-09-06T03:35:15.561963+00:00,thermal,475,0.414,-0.414,0.093,important,warning
2025-09-06T03:35:15.604904+00:00,power,238,0.770,0.770,0.104,normal,normal
2025-09-06T03:35:15.612121+00:00,thermal,476,0.148,0.148,0.103,important,warning
2025-09-06T03:35:15.661751+00:00,thermal,477,0.384,-0.384,0.119,important,warning
2025-09-06T03:35:15.684597+00:00,attitude,119,0.603,0.603,0.096,normal,normal
2025-09-06T03:35:15.704625+00:00,power,239,0.250,-0.250,0.099,normal,normal
2025-09-06T03:35:15.711588+00:00,thermal,478,0.151,-0.151,0.112,important,warning
2025-09-06T03:35:15.762321+00:00,thermal,479,0.728,0.728,0.115,important,warning
2025-09-06T03:35:15.804404+00:00,power,240,0.265,-0.265,0.137,normal,normal
2025-09-06T03:35:15.811325+00:00,thermal,480,1.021,-1.021,0.141,important,warning
2025-09-06T03:35:15.862301+00:00,thermal,481,0.978,0.978,0.139,important,warning
2025-09-06T03:35:15.884919+00:00,attitude,120,0.275,0.275,0.144,normal,normal
2025-09-06T03:35:15.904085+00:00,power,241,0.276,-0.276,0.108,normal,normal
2025-09-06T03:35:15.912313+00:00,thermal,482,0.048,0.048,0.114,important,warning
2025-09-06T03:35:15.961763+00:00,thermal,483,0.607,-0.607,0.166,important,warning
2025-09-06T03:35:16.004790+00:00,power,242,0.640,0.640,0.133,normal,normal
2025-09-06T03:35:16.012017+00:00,thermal,484,0.259,0.259,0.161,important,warning
2025-09-06T03:35:16.062042+00:00,thermal,485,0.032,0.032,0.159,important,warning
2025-09-06T03:35:16.084474+00:00,attitude,121,0.410,-0.410,0.124,normal,normal
2025-09-06T03:35:16.104335+00:00,power,243,0.403,-0.403,0.119,normal,normal
2025-09-06T03:35:16.111592+00:00,thermal,486,0.458,-0.458,0.166,important,warning
2025-09-06T03:35:16.161783+00:00,thermal,487,0.268,0.268,0.106,important,warning
2025-09-06T03:35:16.204619+00:00,power,244,0.283,0.283,0.120,normal,normal
2025-09-06T03:35:16.211719+00:00,thermal,488,0.067,-0.067,0.111,important,warning
2025-09-06T03:35:16.262247+00:00,thermal,489,0.527,0.527,0.113,important,warning
2025-09-06T03:35:16.284731+00:00,attitude,122,0.299,0.299,0.099,normal,normal
2025-09-06T03:35:16.303825+00:00,power,245,0.713,-0.713,0.068,normal,normal
2025-09-06T03:35:16.310810+00:00,thermal,490,1.382,-1.382,0.071,important,warning
2025-09-06T03:35:16.362549+00:00,thermal,491,1.660,1.660,0.139,important,warning
2025-09-06T03:35:16.404463+00:00,power,246,0.578,0.578,0.125,normal,normal
2025-09-06T03:35:16.411726+00:00,thermal,492,0.877,-0.877,0.175,important,warning
2025-09-06T03:35:16.462305+00:00,thermal,493,0.670,0.670,0.114,important,warning
2025-09-06T03:35:16.485483+00:00,attitude,123,0.759,0.759,0.102,normal,normal
2025-09-06T03:35:16.504637+00:00,power,247,0.197,0.197,0.106,normal,normal
2025-09-06T03:35:16.511709+00:00,thermal,494,0.589,-0.589,0.110,important,warning
2025-09-06T03:35:16.561663+00:00,thermal,495,0.049,-0.049,0.115,important,warning
2025-09-06T03:35:16.604001+00:00,power,248,0.598,-0.598,0.081,normal,normal
2025-09-06T03:35:16.612200+00:00,thermal,496,0.524,0.524,0.129,important,warning
2025-09-06T03:35:16.662146+00:00,thermal,497,0.047,-0.047,0.124,important,warning
